ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13_1
R_cBKYRRONDDA7peC,17 or younger,"$50,000 - $69,000",4 or more,No,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly Disagree,1100
R_23uqhkPZS03rqDA,60 or older,"$70,000 - $89,000",4 or more,No,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,180
R_e3A9MB8XeroOySG,40-49,"$70,000 - $89,000",4 or more,Yes,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,220
R_eEsbb0Y1YomInTE,21-29,"$50,000 - $69,000",None,No,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,1920
R_4JfKTDnqM3zHGpE,60 or older,"$10,000 - $29,000",3,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,880
R_5zPtgyCetbDu7k2,21-29,"$70,000 - $89,000",None,No,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,120
R_3x5tfJ8EIYliueW,50-59,"$90,000 - $109,000",3,No,Strongly agree,Strongly agree,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly agree,Somewhat agree,Somewhat disagree,1140
R_9v27U3Axz7v6Ezs,30-39,"$0 - $9,999",None,No,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,80
R_eyDr5t5a2Tf8uLI,21-29,"$30,000 - $49,000",1,No,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,100
R_9uXEt9amGUJAofA,50-59,"$50,000 - $69,000",4 or more,Yes,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,500
R_aayQzAlQ1L4EafI,30-39,"$110,000 or more",None,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,880
R_9vGX9ZMIMcjQcxo,30-39,"$50,000 - $69,000",4 or more,No,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,1760
R_6JqwtRTN3qsDEG2,50-59,"$90,000 - $109,000",None,Yes,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,460
R_dh6SXXCeRGMqoAe,60 or older,"$50,000 - $69,000",2,No,Somewhat agree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,1040
R_ebVmsh7OYVZf6NE,17 or younger,"$10,000 - $29,000",None,Yes,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,1720
R_9U2wIivqo2pVZfU,21-29,"$90,000 - $109,000",2,Yes,Strongly Disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,440
R_cDaGLQiFiSY4wZM,50-59,"$30,000 - $49,000",1,Yes,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,1780
R_7VQllYsNXbOcJJs,40-49,"$10,000 - $29,000",1,No,Strongly agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,1860
R_dgv7kUY6nIRbGaa,18-20,"$10,000 - $29,000",4 or more,No,Somewhat agree,Somewhat disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly agree,Strongly Disagree,1980
R_0cwqcVyKYrSO47A,18-20,"$0 - $9,999",1,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Strongly agree,380
R_4JhXBaj1gCncb9I,50-59,"$70,000 - $89,000",4 or more,No,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,400
R_1Yr6wtrb1BEy6DY,17 or younger,"$50,000 - $69,000",2,No,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,360
R_e4A7n3BuQaFmpKK,21-29,"$0 - $9,999",2,Yes,Strongly Disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Somewhat agree,80
R_3watwJVqiBtmIzI,40-49,"$0 - $9,999",2,Yes,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly Disagree,Strongly Disagree,1760
R_8GolAvCeHXFSQpU,21-29,"$90,000 - $109,000",4 or more,Yes,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,700
R_cxc8MCABW4zkwQK,60 or older,"$10,000 - $29,000",None,Yes,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,560
R_cGeTfAzVVwvzsdE,50-59,"$90,000 - $109,000",3,No,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly Disagree,1200
R_033A6VFgPklmHjM,17 or younger,"$70,000 - $89,000",3,No,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1260
R_893EAGAGOpKTOBg,30-39,"$10,000 - $29,000",None,No,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,60
R_0VPewhdl9SnDZ4O,17 or younger,"$110,000 or more",3,No,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,1400
R_afMATRqjbe24z5k,18-20,"$110,000 or more",2,Yes,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly Disagree,Somewhat agree,1820
R_aboeQgW95Os32lg,50-59,"$90,000 - $109,000",None,Yes,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,1660
R_7Pw36ioC8R6AFcG,21-29,"$90,000 - $109,000",4 or more,No,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,1740
R_8zYKuXkYvU9XNpc,30-39,"$70,000 - $89,000",1,Yes,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly Disagree,60
R_3knbUKkHFXq7VYy,40-49,"$0 - $9,999",3,No,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,880
R_2tsqCpTkRhuNiaG,40-49,"$90,000 - $109,000",4 or more,No,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly agree,Somewhat agree,1300
R_dh9P9QkIHZjjVfo,17 or younger,"$70,000 - $89,000",3,No,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,540
R_bduacJD2S7buIKy,21-29,"$10,000 - $29,000",4 or more,Yes,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly Disagree,1160
R_3drKv1zjfaJLISW,21-29,"$10,000 - $29,000",None,No,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly agree,460
R_d9WF72PgpwVFCC2,30-39,"$50,000 - $69,000",2,No,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,1240
R_3I7AiUvkpKSQ9Nk,40-49,"$30,000 - $49,000",4 or more,Yes,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,400
R_39pgCDl1wt0yxJs,18-20,"$0 - $9,999",None,Yes,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,1760
R_6yaKuNtDHb3Ihuu,17 or younger,"$0 - $9,999",None,Yes,Somewhat agree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,440
R_3JGbTaE043reTj0,18-20,"$90,000 - $109,000",None,Yes,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,40
R_8wxZ77K8aOvpQ4C,50-59,"$110,000 or more",None,Yes,Somewhat agree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly Disagree,660
R_9NzyBwtT7hkkVzU,18-20,"$10,000 - $29,000",2,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Somewhat agree,Strongly agree,760
R_6icVlYBpvQ7OJx4,50-59,"$70,000 - $89,000",2,Yes,Strongly Disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,520
R_4GBiot8MFaiHEou,17 or younger,"$50,000 - $69,000",2,No,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,80
R_0dha9NE8WeETDOm,50-59,"$50,000 - $69,000",1,Yes,Somewhat disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,900
R_9WTH0wMGcXoVO98,21-29,"$10,000 - $29,000",4 or more,No,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly Disagree,Strongly Disagree,800
R_6RKWAZXPGrJEZpA,60 or older,"$70,000 - $89,000",4 or more,Yes,Strongly Disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,1200
R_87y11azTeIp2Zme,60 or older,"$10,000 - $29,000",None,Yes,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,1300
R_emQzfGkBNsbTWC2,17 or younger,"$90,000 - $109,000",1,No,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,120
R_db9XjtofxxeUxRY,60 or older,"$0 - $9,999",None,No,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,1900
R_81e0j5qcmTcdGvQ,30-39,"$0 - $9,999",3,No,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,1780
R_ac0LOvECwhqX8PQ,17 or younger,"$50,000 - $69,000",4 or more,No,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly Disagree,140
R_9uXV3ZYKyyeILoa,30-39,"$50,000 - $69,000",None,Yes,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,260
R_0cTLi3jF0fhEjrg,30-39,"$90,000 - $109,000",1,No,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,60
R_0wDC2ByRDRoLJB4,17 or younger,"$110,000 or more",2,Yes,Somewhat agree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,720
R_0OmG9wpIMsLdJ6C,21-29,"$50,000 - $69,000",1,Yes,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,900
R_5u3wWEAaMApJjL0,18-20,"$10,000 - $29,000",2,No,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,140
R_1YMdT1el2g520gS,30-39,"$90,000 - $109,000",4 or more,No,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly agree,1800
R_ex61WNURaj2URPE,50-59,"$30,000 - $49,000",3,No,Somewhat disagree,Strongly agree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly Disagree,Strongly Disagree,Somewhat agree,620
R_8f7EyYsOywdalRI,21-29,"$30,000 - $49,000",4 or more,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly agree,Somewhat agree,1520
R_eRqAflEanUz54TI,30-39,"$90,000 - $109,000",1,Yes,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,1160
R_6XqprUqVBxcFN66,50-59,"$50,000 - $69,000",2,Yes,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,1920
R_eW2OgxpEOE67Y7c,60 or older,"$10,000 - $29,000",1,Yes,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Strongly agree,1180
R_1NCCY4pAcSMw5oO,17 or younger,"$70,000 - $89,000",4 or more,Yes,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,1280
R_6nF3oFv1Q38daNo,40-49,"$0 - $9,999",1,No,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,800
R_d4Ny0cQ7OpJZbL0,30-39,"$50,000 - $69,000",3,No,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,460
R_0k3u9YMDdpVRYN0,17 or younger,"$50,000 - $69,000",3,No,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,320
R_0IX4nIcECxrdBl4,40-49,"$10,000 - $29,000",1,No,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,480
R_b1rSphAW049gwlM,21-29,"$30,000 - $49,000",1,No,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,400
R_damZoRA2xYnpCqa,17 or younger,"$90,000 - $109,000",None,Yes,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,1580
R_bvxW9PvMZSkOXlA,17 or younger,"$90,000 - $109,000",2,No,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat agree,620
R_5gvjXmVvxqU54CW,17 or younger,"$70,000 - $89,000",1,No,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,280
R_b8TiCBkuzxUrUWy,17 or younger,"$0 - $9,999",None,No,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,20
R_0JrLdE3VrAisuIS,50-59,"$0 - $9,999",2,No,Strongly Disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,1840
R_cAWyFhqtWzShYwK,40-49,"$110,000 or more",3,No,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,1220
R_1SJfA5Ct6oDBjQG,40-49,"$110,000 or more",1,No,Somewhat agree,Strongly Disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,480
R_71z1DNgOxZRupRs,60 or older,"$110,000 or more",None,No,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,460
R_0udBx8BBY9mKWl8,17 or younger,"$10,000 - $29,000",4 or more,Yes,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly Disagree,Strongly agree,Strongly Disagree,Somewhat agree,1260
R_4UzVx6ifw3Fl5hs,17 or younger,"$0 - $9,999",None,No,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,Somewhat disagree,460
R_5uUQ6nhknTwIURw,18-20,"$30,000 - $49,000",None,No,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly Disagree,Neither agree nor disagree,Strongly agree,1880
R_1U4ArVuvaEUXvOm,30-39,"$110,000 or more",1,Yes,Somewhat agree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,820
R_eu5XS0e3FkG1Xr8,60 or older,"$30,000 - $49,000",2,No,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,0
R_9MmG6xUW6p7WCfs,17 or younger,"$0 - $9,999",None,Yes,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,1100
R_1LEh4Z83FBDtsdo,18-20,"$10,000 - $29,000",1,Yes,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,Strongly agree,140
R_5794SGLTNqOgJv0,30-39,"$90,000 - $109,000",4 or more,No,Somewhat disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,640
R_1TfqHqiQf4g5d0a,60 or older,"$0 - $9,999",3,No,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1800
R_1Syv5lPVleoE742,17 or younger,"$70,000 - $89,000",1,No,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,780
R_0xPCbXctQEaHbme,18-20,"$50,000 - $69,000",1,Yes,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,1060
R_0VxqfN623SH0kXc,60 or older,"$10,000 - $29,000",None,Yes,Strongly agree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,860
R_1X1bCGsTFtrYCAm,60 or older,"$110,000 or more",None,No,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,980
